,MovieID,Genres,Rating,index
750660,2772,Comedy,5,2249
750904,2773,Drama,5,2250
750919,2774,"Comedy,Romance",5,2251
750992,2775,Drama,5,2252
751003,2776,Documentary,5,2253
751049,2779,Comedy,5,2254
751396,2780,"Comedy,Horror",5,2255
751475,2781,Horror,5,2256
751538,2782,Horror,5,2257
751660,2784,Horror,5,2258
751721,2785,Horror,5,2259
751755,2786,Comedy,5,2260
751821,2787,Horror,5,2261
751976,2788,Comedy,5,2262
752428,2789,Horror,5,2263
752626,2790,Horror,5,2264
752660,2791,Comedy,5,2265
754393,2792,Comedy,5,2266
754953,2793,"Comedy,Horror",5,2267
755209,2794,Comedy,5,2268
755593,2795,Comedy,5,2269
756163,2796,Comedy,5,2270
756382,2797,"Comedy,Fantasy",5,2271
757978,2798,Comedy,5,2272
758101,2799,Comedy,5,2273
758133,2800,"Animation,Children's",5,2274
758158,2801,"Drama,Romance",5,2275
758262,2802,"Action,Romance,Thriller",5,2276
758550,2803,Thriller,5,2277
758896,2804,"Comedy,Drama",5,2278
760261,2805,"Comedy,Romance",5,2279
760724,2806,"Comedy,Thriller",5,2280
761115,2808,"Action,Sci-Fi",5,2281
761381,2810,"Animation,Mystery",5,2282
761436,2812,"Action,Thriller",5,2283
761475,2813,Documentary,5,2284
761524,2815,"Action,War",5,2285
762111,2819,Thriller,5,2286
762434,2820,Drama,5,2287
762513,2822,"Adventure,Romance",5,2288
762749,2823,"Action,Drama",5,2289
762753,2824,Documentary,5,2290
762766,2825,Drama,5,2291
762776,2826,"Action,Horror,Thriller",5,2292
763541,2827,"Sci-Fi,Thriller",5,2293
763849,2828,"Children's,Comedy",5,2294
763972,2829,"Comedy,Drama",5,2295
764126,2830,Drama,5,2296
764143,2831,Drama,5,2297
764148,2833,"Romance,War",5,2298
764156,2834,"Comedy,Romance",5,2299
764196,2835,"Action,Thriller",5,2300
764239,2836,Comedy,5,2301
764388,2837,"Comedy,Romance",5,2302
764408,2839,Drama,5,2303
764453,2840,Thriller,5,2304
764838,2841,Thriller,5,2305
765339,2842,"Crime,Drama",5,2306
765372,2843,"Comedy,Romance",5,2307
765400,2844,"Drama,Mystery",5,2308
765473,2846,Children's,5,2309
765639,2847,Drama,5,2310
765674,2848,Drama,5,2311
765714,2849,"Comedy,Drama",5,2312
765745,2850,"Drama,Thriller",5,2313
765818,2851,"Adventure,Sci-Fi,Thriller",5,2314
765888,2852,Drama,5,2315
766055,2853,Horror,5,2316
766101,2856,Thriller,5,2317
766190,2857,"Animation,Musical",5,2318
766589,2858,"Comedy,Drama",5,2319
770013,2859,Documentary,5,2320
770252,2860,Comedy,5,2321
770380,2861,"Comedy,Drama",5,2322
770743,2862,Drama,5,2323
770825,2863,"Comedy,Musical",5,2324
771354,2864,Comedy,5,2325
771375,2865,Comedy,5,2326
771391,2866,Drama,5,2327
771600,2867,"Comedy,Horror",5,2328
771962,2870,Comedy,5,2329
772156,2871,"Adventure,Thriller",5,2330
772883,2872,"Action,Drama,Fantasy,Romance",5,2331
773646,2874,Comedy,5,2332
773731,2875,"Drama,Mystery,Romance",5,2333
774025,2876,"Animation,Children's",5,2334
774049,2877,"Drama,Musical",5,2335
774269,2878,Horror,5,2336
774294,2879,"Action,Adventure,Comedy",5,2337
774456,2880,"Action,Adventure,Comedy",5,2338
774555,2881,"Action,Thriller",5,2339
775320,2882,Drama,5,2340
775445,2883,Comedy,5,2341
775743,2884,"Comedy,Romance",5,2342
775763,2885,"Drama,Romance",5,2343
775822,2886,"Children's,Comedy",5,2344
775851,2888,"Comedy,Romance",5,2345
775968,2889,Comedy,5,2346
776256,2890,"Drama,War",5,2347
777276,2891,Comedy,5,2348
777462,2892,"Action,Drama",5,2349
777483,2893,"Action,Drama",5,2350
777561,2896,Western,5,2351
777584,2897,"Comedy,War",5,2352
777601,2898,"Horror,Mystery",5,2353
777702,2899,"Adventure,Animation,Children's",5,2354
777844,2900,"Horror,Sci-Fi",5,2355
777978,2901,"Horror,Sci-Fi",5,2356
778349,2902,"Horror,Thriller",5,2357
778569,2904,Drama,5,2358
778587,2905,"Action,Adventure",5,2359
778755,2906,"Drama,Romance",5,2360
778909,2907,Comedy,5,2361
779125,2908,Drama,5,2362
779972,2911,Drama,5,2363
779979,2912,"Action,Crime,Drama",5,2364
780458,2913,Comedy,5,2365
780474,2914,"Comedy,Drama",5,2366
780488,2915,Comedy,5,2367
781332,2916,"Action,Adventure,Sci-Fi,Thriller",5,2368
783326,2917,"Crime,Thriller",5,2369
783831,2918,Comedy,5,2370
785304,2919,"Drama,Romance",5,2371
785694,2920,"Drama,Romance",5,2372
785797,2921,Western,5,2373
786115,2922,Western,5,2374
786353,2923,Comedy,5,2375
786369,2924,"Action,Comedy",5,2376
786508,2925,Drama,5,2377
786564,2926,"Comedy,Drama",5,2378
787004,2927,"Drama,Romance",5,2379
787115,2928,Drama,5,2380
787183,2929,Drama,5,2381
787396,2930,Documentary,5,2382
787400,2931,Drama,5,2383
787411,2932,Drama,5,2384
787534,2933,Drama,5,2385
787543,2935,"Comedy,Romance",5,2386
787688,2936,Comedy,5,2387
787851,2937,Comedy,5,2388
787953,2938,Drama,5,2389
787987,2939,"Drama,Thriller",5,2390
788036,2940,Film-Noir,5,2391
788147,2941,"Musical,Romance,War",5,2392
788427,2942,"Drama,Romance",5,2393
788786,2943,"Drama,Romance",5,2394
788944,2944,"Action,War",5,2395
789658,2945,Mystery,5,2396
789680,2946,"Comedy,Musical",5,2397
789970,2947,Action,5,2398
790868,2948,Action,5,2399
791644,2949,Action,5,2400
792322,2950,"Adventure,Drama,Romance",5,2401
792637,2951,"Action,Western",5,2402
793154,2952,"Crime,Thriller",5,2403
793342,2953,"Children's,Comedy",5,2404
793690,2956,"Action,Crime,Thriller",5,2405
793827,2959,Drama,5,2406
795283,2961,"Comedy,Drama",5,2407
795561,2962,"Comedy,Romance",5,2408
795576,2963,"Crime,Drama",5,2409
795589,2964,Drama,5,2410
795603,2965,Action,5,2411
795670,2966,Drama,5,2412
796100,2967,"Drama,Thriller",5,2413
796233,2968,"Adventure,Fantasy,Sci-Fi",5,2414
797237,2969,"Drama,Romance",5,2415
797327,2970,"Adventure,Drama",5,2416
797425,2971,Musical,5,2417
797744,2972,"Drama,War",5,2418
797809,2973,Comedy,5,2419
798280,2974,"Horror,Thriller",5,2420
798334,2975,Drama,5,2421
798446,2976,"Drama,Horror",5,2422
799022,2977,"Comedy,Drama",5,2423
799053,2978,"Comedy,Romance",5,2424
799150,2979,Drama,5,2425
799191,2981,Documentary,5,2426
799214,2982,"Horror,Thriller",5,2427
799245,2983,Thriller,5,2428
799321,2984,Documentary,5,2429
799330,2985,"Action,Crime,Sci-Fi",5,2430
800585,2986,"Action,Crime,Sci-Fi",5,2431
801055,2987,"Adventure,Animation,Film-Noir",5,2432
802871,2988,Drama,5,2433
802959,2989,Action,5,2434
803408,2990,Action,5,2435
803769,2991,Action,5,2436
804221,2992,"Horror,Thriller",5,2437
804222,2993,Action,5,2438
804627,2994,Drama,5,2439
804649,2995,Horror,5,2440
804991,2996,Drama,5,2441
805111,2997,Comedy,5,2442
807353,2998,Romance,5,2443
807365,2999,Comedy,5,2444
807368,3000,"Action,Adventure,Animation",5,2445
807725,3002,Documentary,5,2446
807754,3003,"Comedy,Drama",5,2447
807769,3004,"Comedy,Romance",5,2448
808021,3005,Thriller,5,2449
808679,3006,Drama,5,2450
809538,3007,Documentary,5,2451
809834,3008,Thriller,5,2452
809888,3010,Drama,5,2453
809920,3011,Drama,5,2454
810072,3012,Comedy,5,2455
810079,3013,"Comedy,Horror",5,2456
810155,3014,Comedy,5,2457
810196,3015,Thriller,5,2458
810351,3016,Horror,5,2459
810837,3017,Horror,5,2460
810890,3018,Horror,5,2461
811135,3019,"Crime,Drama",5,2462
811560,3020,"Action,Drama",5,2463
812081,3021,Horror,5,2464
812112,3022,Comedy,5,2465
812342,3024,"Horror,Sci-Fi",5,2466
812482,3025,Western,5,2467
812507,3028,Comedy,5,2468
812659,3029,"Action,Drama",5,2469
812837,3030,"Comedy,Drama,Western",5,2470
813105,3032,Sci-Fi,5,2471
813331,3033,"Comedy,Sci-Fi",5,2472
814228,3034,"Animation,Children's",5,2473
814574,3035,"Comedy,Drama,War",5,2474
815000,3036,Adventure,5,2475
815165,3037,"Comedy,Drama,Western",5,2476
815756,3038,Drama,5,2477
815834,3039,Comedy,5,2478
816674,3040,Comedy,5,2479
817084,3042,Comedy,5,2480
817149,3043,Comedy,5,2481
817164,3044,"Mystery,Romance,Thriller",5,2482
817746,3045,"Comedy,Drama",5,2483
817871,3046,"Comedy,Romance",5,2484
817951,3047,Drama,5,2485
817977,3048,Comedy,5,2486
818048,3049,"Comedy,War",5,2487
818080,3050,Drama,5,2488
818094,3051,Drama,5,2489
818252,3052,Comedy,5,2490
819244,3053,"Drama,War",5,2491
819590,3054,"Animation,Children's",5,2492
819720,3055,Thriller,5,2493
819820,3060,"Comedy,Drama",5,2494
820380,3061,"Comedy,Musical",5,2495
820658,3062,"Action,Drama,War",5,2496
821039,3063,Thriller,5,2497
821145,3064,Thriller,5,2498
821207,3066,War,5,2499
821398,3067,"Comedy,Drama",5,2500
821757,3068,Drama,5,2501
822138,3069,Drama,5,2502
822186,3070,"Adventure,Comedy,Sci-Fi",5,2503
822799,3071,Drama,5,2504
823128,3072,Comedy,5,2505
824105,3073,"Drama,Romance",5,2506
824138,3074,Western,5,2507
824360,3075,Thriller,5,2508
824430,3076,Comedy,5,2509
824522,3077,Documentary,5,2510
824610,3078,Drama,5,2511
824766,3079,Drama,5,2512
824924,3081,"Horror,Romance",5,2513
825976,3082,"Action,Thriller",5,2514
826838,3083,"Comedy,Drama",5,2515
827242,3086,Comedy,5,2516
827317,3087,Comedy,5,2517
827833,3088,Comedy,5,2518
828192,3089,Drama,5,2519
828441,3090,Drama,5,2520
828618,3091,"Drama,War",5,2521
828759,3092,Drama,5,2522
828783,3093,"Drama,Western",5,2523
828987,3094,"Drama,Romance",5,2524
829093,3095,Drama,5,2525
829609,3096,Comedy,5,2526
829702,3097,"Comedy,Romance",5,2527
829911,3098,Drama,5,2528
830458,3099,"Comedy,Romance",5,2529
830735,3100,Drama,5,2530
831358,3101,Thriller,5,2531
832160,3102,Thriller,5,2532
832423,3103,"Drama,Romance",5,2533
832474,3104,"Action,Adventure,Comedy,Crime",5,2534
833231,3105,Drama,5,2535
833913,3106,"Drama,Romance",5,2536
833938,3107,"Action,Drama",5,2537
834806,3108,"Comedy,Drama,Romance",5,2538
835752,3109,Drama,5,2539
835817,3110,Drama,5,2540
835850,3111,Drama,5,2541
836060,3112,Drama,5,2542
836145,3113,"Action,Thriller",5,2543
836698,3114,"Animation,Children's,Comedy",5,2544
838281,3115,Drama,5,2545
838405,3117,"Drama,Romance,War",5,2546
838475,3118,Drama,5,2547
838582,3120,Comedy,5,2548
838675,3121,Film-Noir,5,2549
838695,3122,"Drama,Romance,Western",5,2550
838735,3124,"Comedy,Drama",5,2551
838760,3125,Drama,5,2552
838970,3127,Drama,5,2553
839016,3128,Drama,5,2554
839071,3129,"Comedy,Drama",5,2555
839421,3130,Comedy,5,2556
839484,3132,Comedy,5,2557
839512,3133,Comedy,5,2558
839554,3134,"Drama,War",5,2559
839720,3135,Drama,5,2560
839929,3137,"Action,War",5,2561
839934,3138,Drama,5,2562
840000,3139,"Action,Adventure",5,2563
840022,3140,Comedy,5,2564
840027,3141,Drama,5,2565
840088,3142,"Documentary,Musical",5,2566
840220,3143,"Drama,War",5,2567
840260,3144,"Comedy,Romance",5,2568
840301,3145,Drama,5,2569
840570,3146,Comedy,5,2570
840866,3147,"Drama,Thriller",5,2571
842092,3148,Drama,5,2572
842811,3150,Drama,5,2573
842869,3152,Drama,5,2574
843226,3153,"Action,Adventure,Fantasy",5,2575
843488,3154,"Drama,War",5,2576
843490,3155,"Drama,Romance",5,2577
843823,3156,"Comedy,Drama,Sci-Fi",5,2578
844223,3157,"Children's,Comedy",5,2579
844729,3158,Drama,5,2580
844770,3159,"Animation,Children's,Musical",5,2581
845228,3160,Drama,5,2582
846335,3161,Drama,5,2583
846375,3163,Drama,5,2584
846689,3165,"Action,Drama",5,2585
846756,3167,Drama,5,2586
846915,3168,"Adventure,Drama",5,2587
847406,3169,Drama,5,2588
847659,3171,Drama,5,2589
847676,3172,Adventure,5,2590
847712,3173,Drama,5,2591
848168,3174,"Comedy,Drama",5,2592
849034,3175,"Adventure,Comedy,Sci-Fi",5,2593
850768,3176,"Drama,Mystery,Thriller",5,2594
852106,3177,Comedy,5,2595
852265,3178,Drama,5,2596
852770,3179,Drama,5,2597
853065,3181,Drama,5,2598
853229,3182,Documentary,5,2599
853354,3183,Drama,5,2600
853407,3185,Drama,5,2601
853810,3186,Drama,5,2602
854234,3188,Documentary,5,2603
854307,3189,Comedy,5,2604
854703,3190,"Adventure,Sci-Fi",5,2605
854754,3192,Drama,5,2606
854774,3194,Drama,5,2607
854995,3196,"Drama,War",5,2608
855460,3197,Action,5,2609
855639,3198,Drama,5,2610
855966,3199,"Comedy,Musical,Romance",5,2611
856039,3200,"Comedy,Drama",5,2612
856209,3201,Drama,5,2613
856580,3203,Thriller,5,2614
857069,3204,Thriller,5,2615
857268,3205,Horror,5,2616
857276,3206,Romance,5,2617
857416,3208,"Action,Comedy",5,2618
857696,3210,Comedy,5,2619
858614,3211,Drama,5,2620
858631,3213,"Animation,Children's",5,2621
858875,3214,Drama,5,2622
858961,3215,Drama,5,2623
858970,3216,Horror,5,2624
858978,3217,Drama,5,2625
859072,3218,Drama,5,2626
859108,3219,Thriller,5,2627
859552,3221,Drama,5,2628
859583,3222,Drama,5,2629
859603,3223,Drama,5,2630
859632,3224,Drama,5,2631
859720,3225,"Comedy,Romance",5,2632
859842,3230,Thriller,5,2633
859912,3232,Comedy,5,2634
859916,3233,Comedy,5,2635
859922,3235,Comedy,5,2636
859989,3236,Western,5,2637
860005,3238,Thriller,5,2638
860262,3239,Comedy,5,2639
860304,3240,Comedy,5,2640
860330,3241,Comedy,5,2641
860411,3243,Comedy,5,2642
860689,3244,"Comedy,Romance",5,2643
861004,3245,Drama,5,2644
861021,3246,Drama,5,2645
861514,3247,"Comedy,Crime",5,2646
862164,3248,Comedy,5,2647
862355,3249,Thriller,5,2648
862698,3250,Drama,5,2649
863096,3251,"Drama,Mystery",5,2650
863342,3252,Drama,5,2651
863895,3253,Comedy,5,2652
865072,3254,Comedy,5,2653
865452,3255,"Comedy,Drama",5,2654
866542,3256,"Action,Thriller",5,2655
867618,3257,"Action,Drama,Romance,Thriller",5,2656
868245,3258,Comedy,5,2657
868559,3259,"Drama,Romance",5,2658
868963,3260,Drama,5,2659
869442,3261,"Comedy,Drama,Romance",5,2660
869870,3262,"Drama,Mystery",5,2661
870033,3263,Comedy,5,2662
870720,3264,"Comedy,Horror",5,2663
871212,3265,"Action,Crime",5,2664
871541,3266,"Action,Comedy,Crime,Drama",5,2665
871694,3267,"Action,Thriller",5,2666
872178,3268,"Action,Comedy",5,2667
872362,3269,"Adventure,Romance,Sci-Fi",5,2668
872843,3270,Drama,5,2669
873037,3271,Drama,5,2670
873367,3272,"Crime,Drama",5,2671
873532,3273,"Horror,Mystery,Thriller",5,2672
874111,3274,Action,5,2673
874559,3275,"Action,Comedy",5,2674
874685,3280,Horror,5,2675
874687,3281,Documentary,5,2676
874741,3282,Comedy,5,2677
874760,3284,"Comedy,Romance",5,2678
874809,3285,"Adventure,Drama",5,2679
875261,3286,Comedy,5,2680
875357,3287,"Animation,Children's",5,2681
875484,3289,Drama,5,2682
875537,3292,Film-Noir,5,2683
875546,3293,"Drama,Sci-Fi",5,2684
875558,3296,Drama,5,2685
875758,3298,Drama,5,2686
876361,3299,"Comedy,Drama",5,2687
876531,3300,"Action,Sci-Fi",5,2688
877072,3301,"Comedy,Crime",5,2689
877666,3302,Comedy,5,2690
877720,3303,Documentary,5,2691
877731,3304,"Crime,Drama",5,2692
877788,3306,Comedy,5,2693
877807,3307,"Comedy,Drama,Romance",5,2694
878078,3308,"Comedy,Drama",5,2695
878377,3309,Comedy,5,2696
878396,3310,Action,5,2697
878472,3311,Western,5,2698
878512,3314,"Action,Drama",5,2699
878634,3316,"Action,Thriller",5,2700
878811,3317,"Comedy,Drama",5,2701
879310,3318,Thriller,5,2702
879354,3319,Drama,5,2703
879384,3320,"Comedy,Romance",5,2704
879429,3324,Comedy,5,2705
879723,3325,"Comedy,Drama",5,2706
879780,3326,"Comedy,Sci-Fi",5,2707
879960,3327,Documentary,5,2708
880093,3328,"Crime,Drama",5,2709
880414,3329,Drama,5,2710
880434,3330,Drama,5,2711
880550,3331,Drama,5,2712
880585,3333,Drama,5,2713
880599,3334,"Crime,Drama,Film-Noir,Thriller",5,2714
881073,3338,Documentary,5,2715
881097,3339,War,5,2716
881145,3340,"Horror,Sci-Fi",5,2717
881213,3341,Comedy,5,2718
881388,3342,"Drama,War",5,2719
881632,3343,"Comedy,Drama,Romance",5,2720
881699,3347,Drama,5,2721
881914,3349,Comedy,5,2722
881937,3350,Drama,5,2723
882083,3351,Horror,5,2724
882117,3354,Sci-Fi,5,2725
882909,3355,Thriller,5,2726
883192,3357,"Drama,Romance",5,2727
883293,3358,"Comedy,Romance",5,2728
883742,3359,Drama,5,2729
884259,3360,Drama,5,2730
884851,3361,Comedy,5,2731
885947,3362,"Comedy,Crime,Drama",5,2732
886709,3363,"Comedy,Drama",5,2733
887699,3364,"Crime,Film-Noir",5,2734
887855,3365,Western,5,2735
888102,3366,"Action,Adventure,War",5,2736
888374,3367,War,5,2737
888407,3368,"Romance,Western",5,2738
888501,3370,"Drama,Thriller",5,2739
888553,3371,Drama,5,2740
888601,3372,"Action,War",5,2741
888700,3375,Sci-Fi,5,2742
888746,3379,Drama,5,2743
888846,3382,Drama,5,2744
888851,3384,Action,5,2745
889162,3385,Comedy,5,2746
889268,3386,"Drama,Mystery",5,2747
890047,3387,Comedy,5,2748
890237,3388,Comedy,5,2749
890581,3391,Comedy,5,2750
890688,3392,Comedy,5,2751
890831,3393,"Comedy,Fantasy",5,2752
890880,3394,"Comedy,Romance",5,2753
891099,3395,Comedy,5,2754
891132,3396,"Children's,Comedy",5,2755
891875,3397,"Children's,Comedy",5,2756
892233,3398,"Children's,Comedy",5,2757
892582,3399,"Children's,Comedy",5,2758
892673,3400,"Animation,Children's",5,2759
892761,3401,"Adventure,Sci-Fi",5,2760
892816,3402,Drama,5,2761
892855,3403,"Drama,Thriller",5,2762
892858,3404,"Action,Drama",5,2763
893077,3405,"Action,Drama",5,2764
893222,3406,"Action,Adventure,War",5,2765
893331,3408,Drama,5,2766
894647,3409,"Drama,Thriller",5,2767
895103,3410,"Comedy,Drama",5,2768
895114,3412,Adventure,5,2769
895293,3414,Romance,5,2770
895339,3415,Drama,5,2771
895364,3416,Drama,5,2772
895414,3417,"Adventure,Comedy,Sci-Fi",5,2773
895491,3418,"Action,Drama",5,2774
896910,3419,"Comedy,Crime",5,2775
896918,3420,"Drama,Thriller",5,2776
897125,3421,Comedy,5,2777
898326,3422,"Comedy,Romance",5,2778
898541,3423,Drama,5,2779
898608,3424,"Comedy,Drama",5,2780
899388,3425,Drama,5,2781
899468,3426,"Drama,Romance",5,2782
899708,3427,Crime,5,2783
899757,3428,Drama,5,2784
899819,3429,"Animation,Comedy",5,2785
900090,3430,"Action,Drama",5,2786
900316,3431,"Action,Drama",5,2787
900450,3432,"Action,Drama",5,2788
900502,3433,"Action,Drama",5,2789
900532,3434,"Action,Drama",5,2790
900552,3435,"Crime,Film-Noir",5,2791
901103,3436,"Drama,Romance",5,2792
901235,3437,Drama,5,2793
901249,3438,"Action,Children's,Fantasy",5,2794
901779,3439,"Action,Children's,Fantasy",5,2795
902030,3440,"Action,Children's,Fantasy",5,2796
902225,3441,"Action,War",5,2797
902729,3443,"Action,Drama,Thriller",5,2798
902734,3444,Action,5,2799
902996,3445,"Mystery,Thriller",5,2800
903098,3446,Comedy,5,2801
903134,3447,Drama,5,2802
903208,3448,"Comedy,Drama,War",5,2803
904296,3449,Drama,5,2804
904330,3450,Comedy,5,2805
905132,3451,"Comedy,Drama",5,2806
905493,3452,"Action,Romance",5,2807
905823,3453,"Drama,Romance",5,2808
905941,3454,"Comedy,Romance",5,2809
905945,3456,Drama,5,2810
906013,3457,Drama,5,2811
906175,3459,"Drama,Horror",5,2812
906224,3461,"Adventure,Drama,Thriller",5,2813
906573,3462,Comedy,5,2814
906897,3464,"Sci-Fi,Thriller",5,2815
906907,3465,Drama,5,2816
906920,3466,"Comedy,Fantasy",5,2817
907144,3467,"Drama,Western",5,2818
907418,3468,Drama,5,2819
907868,3469,Drama,5,2820
908136,3470,"Adventure,Drama",5,2821
908228,3471,"Drama,Sci-Fi",5,2822
909684,3473,Comedy,5,2823
909724,3475,"Drama,Romance",5,2824
909860,3476,"Horror,Mystery,Thriller",5,2825
910532,3477,"Comedy,Drama",5,2826
910798,3478,Drama,5,2827
911062,3479,"Adventure,Fantasy,Romance",5,2828
911603,3480,Drama,5,2829
911761,3481,Comedy,5,2830
913136,3483,"Animation,Children's",5,2831
913313,3484,Thriller,5,2832
913606,3486,Sci-Fi,5,2833
913620,3487,Western,5,2834
913727,3489,"Adventure,Fantasy",5,2835
914429,3490,Horror,5,2836
914449,3491,Comedy,5,2837
914517,3492,Adventure,5,2838
914531,3494,"Adventure,Western",5,2839
914853,3495,"Comedy,Drama",5,2840
914870,3496,Drama,5,2841
914927,3497,Comedy,5,2842
915014,3498,Drama,5,2843
915315,3499,Horror,5,2844
916194,3500,"Comedy,Drama",5,2845
916370,3501,"Comedy,Romance",5,2846
916641,3502,Drama,5,2847
916727,3503,"Drama,Sci-Fi",5,2848
916871,3504,"Comedy,Drama",5,2849
917560,3505,Thriller,5,2850
917925,3506,"Comedy,Drama",5,2851
918081,3507,Comedy,5,2852
918474,3508,Western,5,2853
918843,3509,Drama,5,2854
918927,3510,"Drama,Thriller",5,2855
919762,3511,Comedy,5,2856
919825,3512,"Drama,Romance",5,2857
920278,3513,"Drama,Thriller",5,2858
920703,3514,Drama,5,2859
920766,3515,Comedy,5,2860
920949,3516,"Comedy,Romance",5,2861
921169,3517,"Crime,Drama",5,2862
921205,3518,"Drama,Thriller",5,2863
921234,3519,"Action,War",5,2864
921428,3520,Comedy,5,2865
921457,3521,"Comedy,Crime,Drama",5,2866
921645,3522,Drama,5,2867
921650,3523,"Action,Thriller",5,2868
921660,3524,"Comedy,Romance",5,2869
922207,3525,Comedy,5,2870
922551,3526,"Comedy,Drama",5,2871
923366,3527,"Action,Sci-Fi,Thriller",5,2872
924661,3528,"Drama,Romance",5,2873
924981,3529,"Crime,Thriller",5,2874
925135,3531,"Comedy,Drama,Romance",5,2875
925169,3532,Comedy,5,2876
925184,3533,Drama,5,2877
925195,3534,Comedy,5,2878
925709,3535,"Comedy,Horror,Thriller",5,2879
926323,3536,"Comedy,Romance",5,2880
926816,3537,"Comedy,Drama",5,2881
926849,3538,Comedy,5,2882
927022,3539,Documentary,5,2883
927091,3543,"Comedy,Drama",5,2884
927931,3544,Comedy,5,2885
928029,3545,"Musical,War",5,2886
928471,3546,"Drama,Thriller",5,2887
928698,3547,Drama,5,2888
928771,3548,"Comedy,Drama",5,2889
929048,3549,Musical,5,2890
929304,3550,Horror,5,2891
929471,3551,Thriller,5,2892
929864,3552,Comedy,5,2893
930831,3553,"Drama,Thriller",5,2894
930916,3554,"Drama,Romance",5,2895
931038,3555,"Action,Thriller",5,2896
931945,3556,"Comedy,Drama",5,2897
932293,3557,Thriller,5,2898
932394,3559,Drama,5,2899
932426,3562,"Comedy,Drama",5,2900
932573,3564,"Children's,Comedy",5,2901
932584,3565,"Comedy,Drama",5,2902
932868,3566,"Comedy,Drama",5,2903
933163,3567,Comedy,5,2904
933201,3568,Drama,5,2905
933223,3569,"Comedy,Drama",5,2906
933260,3570,Drama,5,2907
933270,3571,Drama,5,2908
933398,3572,"Horror,Sci-Fi",5,2909
933521,3576,"Action,Horror,Sci-Fi",5,2910
933806,3577,Drama,5,2911
933864,3578,"Action,Drama",5,2912
935788,3579,Drama,5,2913
935878,3580,Drama,5,2914
935911,3584,"Action,Drama,Romance,Thriller",5,2915
936031,3585,"Adventure,War",5,2916
936051,3586,Drama,5,2917
936077,3587,Horror,5,2918
936114,3588,"Crime,Drama",5,2919
936195,3590,Comedy,5,2920
936238,3591,"Comedy,Drama",5,2921
936906,3593,"Action,Sci-Fi",5,2922
937222,3594,Drama,5,2923
937399,3595,Comedy,5,2924
937402,3596,Comedy,5,2925
937482,3597,Comedy,5,2926
937505,3598,Drama,5,2927
937682,3599,"Comedy,Musical",5,2928
937824,3600,"Comedy,Musical",5,2929
937954,3603,Comedy,5,2930
937956,3604,Musical,5,2931
938089,3605,"Drama,Musical",5,2932
938129,3606,Musical,5,2933
938298,3607,"Comedy,Drama,Western",5,2934
938315,3608,Comedy,5,2935
939163,3609,Documentary,5,2936
939182,3610,Musical,5,2937
939208,3611,"Animation,Children's,Comedy",5,2938
939213,3612,"Adventure,Musical,Romance",5,2939
939246,3613,Comedy,5,2940
939345,3614,"Comedy,Romance",5,2941
939908,3615,"Animation,Children's",5,2942
940247,3616,"Comedy,Romance",5,2943
940370,3617,Comedy,5,2944
940785,3618,Comedy,5,2945
941164,3619,Comedy,5,2946
941242,3620,"Comedy,Drama",5,2947
941295,3622,Comedy,5,2948
941386,3623,"Action,Thriller",5,2949
942696,3624,Action,5,2950
943488,3625,Documentary,5,2951
943501,3626,Comedy,5,2952
943564,3627,"Horror,Thriller",5,2953
943669,3628,"Action,Drama,War",5,2954
943759,3629,Comedy,5,2955
944051,3632,Comedy,5,2956
944074,3633,Action,5,2957
944429,3634,Thriller,5,2958
944592,3635,Action,5,2959
945079,3636,Drama,5,2960
945088,3637,Drama,5,2961
945110,3638,"Action,Romance,Sci-Fi",5,2962
945760,3639,Action,5,2963
946222,3640,"Comedy,Drama",5,2964
946236,3641,Drama,5,2965
946285,3643,"Action,Drama,War",5,2966
946361,3644,Western,5,2967
946376,3645,Drama,5,2968
946400,3646,Comedy,5,2969
946583,3649,Drama,5,2970
946881,3652,Horror,5,2971
946888,3653,Documentary,5,2972
947034,3654,"Action,Drama,War",5,2973
947537,3655,Drama,5,2974
947583,3656,Crime,5,2975
947589,3657,Drama,5,2976
947597,3658,Sci-Fi,5,2977
947665,3659,"Sci-Fi,Thriller",5,2978
947705,3660,"Horror,Sci-Fi,Thriller",5,2979
947979,3662,"Horror,Sci-Fi,Thriller",5,2980
948050,3663,"Horror,Sci-Fi,Thriller",5,2981
948107,3664,"Horror,Sci-Fi,Thriller",5,2982
948151,3665,"Horror,Sci-Fi,Thriller",5,2983
948209,3668,"Drama,Romance",5,2984
948640,3670,War,5,2985
948655,3671,"Comedy,Western",5,2986
949793,3672,"Adventure,Children's",5,2987
949945,3673,"Adventure,Children's",5,2988
949967,3674,"Adventure,Children's",5,2989
950008,3675,Musical,5,2990
950282,3676,"Drama,Horror",5,2991
950482,3677,Documentary,5,2992
950531,3678,Drama,5,2993
950613,3679,Documentary,5,2994
950676,3680,Documentary,5,2995
950729,3681,Western,5,2996
951048,3682,Western,5,2997
951257,3683,"Drama,Film-Noir",5,2998
951899,3684,"Drama,Romance",5,2999
952249,3685,"Comedy,Drama,Romance",5,3000
952819,3686,Thriller,5,3001
953214,3688,Comedy,5,3002
953573,3689,Comedy,5,3003
953708,3690,Comedy,5,3004
953834,3691,Comedy,5,3005
953875,3692,"Comedy,Horror",5,3006
953906,3693,"Comedy,Horror",5,3007
954216,3696,"Comedy,Horror,Sci-Fi",5,3008
954275,3697,"Action,Sci-Fi,Thriller",5,3009
954930,3698,"Action,Adventure,Sci-Fi",5,3010
